UnqID,Grid,Station,Gd-St,cobble,gravel,coarsesand,sand3,sand2,sand1,finesand,veryfine,siltclay,Total,UnqID save
1061,13,212,13_212,7.724040831,4.1281239,54.81731785,0.084477297,6.399155227,11.47342485,8.903907075,3.555086237,2.914466737,100,
1063,13,302,13_302,10.0271287,4.016846775,47.16197785,0.10491764,7.459644179,13.73671668,10.43181103,3.943404428,3.117552721,100,
1064,13,210,13_210,4.62686968,3.13112597,10.89717769,6.060850184,63.59193319,2.587341228,6.844974355,0.460538683,1.799189022,100,
1065,13,102,13_102,5.06252985,4.475262236,44.85875506,0.155661295,9.150407726,16.50186617,12.14865654,4.3638229,3.283038225,100,
1069,13,209,13_209,5.021540524,3.654885595,16.71010552,7.303225908,57.37070777,2.081399748,5.534559745,0.411043724,1.912531466,100,
1070,13,309,13_309,8.478911173,4.790410827,44.32695888,0.117150483,7.891998854,15.44298541,11.49918981,3.319650312,4.132744256,100,
1071,13,306,13_306,7.763923445,3.625067197,15.02832976,6.845763381,55.47653142,2.270820746,6.387317656,0.513789052,2.088457348,100,
1072,13,315,13_315,5.516097286,3.279545682,36.10374643,0.272382968,11.10610754,20.38355354,14.36087869,4.100800861,4.876887005,100,
1073,13,405,13_405,1.179893392,0.999013509,16.45589522,9.409928079,62.99907195,1.992461483,4.981014569,0.495332603,1.487389194,100,
1075,13,408,13_408,10.36259978,3.662340615,13.25037641,6.153012872,54.61518061,1.930797198,6.912001392,0.569697429,2.543993691,100,
1076,13,104,13_104,6.389561582,3.588526319,38.73911798,0.331322457,13.26250182,19.46639478,11.91144247,3.530905022,2.780227572,100,
1077,13,203,13_203,11.0922601,4.493738027,15.18984598,6.874263235,54.05971662,1.54607707,4.45267788,0.419030234,1.872390844,100,
1078,13,105,13_105,0.628443901,0.355865823,44.22390018,0.285828401,17.02477243,21.40116489,11.584379,2.858284007,1.637361368,100,
1079,13,206,13_206,1.647334036,0.323241417,19.00300375,9.233929814,61.04234582,2.078322593,4.606669069,0.735074926,1.330078572,100,
1084,13,116,13_116,6.696451301,2.904638257,19.46947711,7.287052594,53.48251107,1.899088641,5.984929484,0.451860903,1.823990632,100,
1085,13,111,13_111,7.776546841,3.741197744,41.52500287,0.161719576,12.23847907,15.90709401,11.68965122,3.607492583,3.352816085,100,
1086,13,202,13_202,4.677876875,4.032608418,13.97357594,6.40029644,60.79067747,1.776085457,5.875137359,0.330939664,2.142802382,100,
1087,13,106,13_106,0,0.050624367,48.80526493,0.241309484,17.94296321,19.20688491,10.19912251,2.202159973,1.351670604,100,
1088,13,201,13_201,6.061635459,10.78892301,14.30007881,6.857896024,52.60754953,1.801777319,4.687882164,0.816642661,2.077615023,100,
1089,13,412,13_412,10.01907267,4.703715883,30.85037817,0.335415982,14.65702072,17.47319961,13.58500493,4.081552121,4.294639921,100,
1090,13,307,13_307,6.141507187,5.148892242,14.73199396,6.9101882,53.38044946,2.931787501,7.709044707,0.782974668,2.263162074,100,
1094,13,215,13_215,10.70254152,3.376156504,34.11548322,0.246628024,15.38568721,16.30671051,12.6504849,3.528034779,3.688273325,100,
1095,13,404,13_404,6.922240508,4.124544493,15.10226872,7.219054896,53.44128365,2.655166334,7.883213824,0.5583637,2.093863877,100,
1096,13,113,13_113,7.878178056,5.500127547,30.19472237,0.33870922,17.0885179,18.14999575,13.21249398,3.993650974,3.643604206,100,
1097,13,109,13_109,0.366809228,0.597820997,19.67658352,9.351293978,54.41263697,4.431367652,8.973558518,0.833515437,1.356413698,100,
1098,13,304,13_304,5.11543616,3.55293616,27.46101365,0.638096979,20.43433236,21.31609405,14.19499269,3.944322612,3.342775341,100,
1099,13,112,13_112,7.039793974,3.568404713,14.43589925,6.313060044,52.4659564,3.41317999,9.78092147,0.740845269,2.241938898,100,
1100,13,308,13_308,7.703497466,6.552274291,24.66996183,0.508352625,19.67090033,19.38153038,13.93199024,3.976099606,3.60539323,100,
1104,13,114,13_114,5.243342649,3.075630982,15.10157981,6.681243574,56.97157503,2.264730158,8.376895119,0.359113222,1.925889457,100,
1106,13,409,13_409,9.787437496,3.972348945,14.01876606,6.183636472,49.46909178,3.801023966,9.679861346,1.255055083,1.832778851,100,
1107,13,216,13_216,2.183176588,3.55540538,28.50519044,1.036211072,23.11952094,21.08088829,13.9156389,3.607966811,2.996001577,100,
1108,13,313,13_313,6.969386564,3.503494418,12.58120146,6.464997472,58.72956187,1.758230359,7.54249705,0.422701399,2.027929411,100,
1109,13,413,13_413,5.038848956,3.978230039,29.88521073,0.419399023,21.3093492,17.3796046,14.38441678,3.772166935,3.832773731,100,
1110,13,310,13_310,9.624575091,3.336552814,13.53561707,6.645510079,56.47805527,1.630646112,6.526347478,0.371285576,1.851410509,100,
1112,13,414,13_414,5.225053836,4.047930456,12.99063322,6.338763162,61.08887215,1.595920363,6.152484378,0.43332937,2.127013066,100,
1113,13,416,13_416,6.259704067,4.013005109,32.38139473,0.29195143,22.43514034,14.39320549,13.47090439,3.259239599,3.495454847,100,
1118,13,402,13_402,3.948729553,5.08178703,29.17986681,0.541475399,23.09594621,18.36652227,13.21684877,3.247236051,3.321587897,100,
1120,13,403,13_403,10.54421769,5.73372206,26.48757462,0.445647647,20.21796474,18.01055116,12.42121338,3.113980286,3.025128419,100,
1121,13,208,13_208,1.514196508,1.550842116,17.94315533,9.532255464,59.64732267,1.751660046,5.762155348,0.719719734,1.578692778,100,
1122,13,101,13_101,3.548646907,2.905927835,35.22068299,0.240012887,23.42622423,17.01514175,12.10534794,2.830219072,2.707796392,100,
1157,17,115,17_115,2.87213135,2.195880596,29.18865384,13.76023274,41.01607836,1.942093128,7.106049117,0.218195324,1.700685536,100,
1158,17,101,17_101,0.39738776,0.813768317,74.3115111,0.09934694,8.960217394,6.239864421,6.255935249,1.307581048,1.614387774,100,
1159,16,401,16_401,7.589821305,3.729241649,22.17844289,14.17945318,43.8807855,1.453558123,5.566710867,0.094714908,1.327271579,100,
1160,16,405,16_405,10.48378391,3.412858751,58.66785929,0.058603087,8.70564286,6.568172355,8.284625943,1.713369215,2.105084589,100,
1161,16,404,16_404,4.655358026,1.558090139,8.309814077,14.8680497,58.50330239,2.433879368,7.576595188,0.301143472,1.793767639,100,
1162,16,305,16_305,7.431658209,3.549159958,64.16464531,0.056548461,8.391493921,6.108721856,6.895935951,1.465795622,1.936040715,100,
1163,16,302,16_302,8.312478396,2.600760456,14.14448669,21.90114068,44.57241618,2.031109575,4.911164881,0.203249222,1.323193916,100,
1164,16,413,16_413,6.295314833,2.134757402,69.09242544,0.069947943,8.026526412,5.971133022,5.784156791,1.163557122,1.462181031,100,
1165,17,201,17_201,0.619993758,1.312805576,20.06865703,25.44054926,41.74971393,2.765005721,6.387184022,0.172682825,1.483407885,100,
1166,16,308,16_308,3.263955307,2.029724765,69.00760577,0.066797225,10.10004403,6.993973069,6.193924489,1.124925992,1.219049354,100,
1167,17,205,17_205,3.290265846,0.980856389,38.73097477,20.36934316,29.59751065,1.43002097,1.747953731,1.476019752,2.377054725,100,
1168,17,109,17_109,2.408574525,2.575836645,71.76481608,0.131133502,8.832778023,6.204755597,5.322949701,1.170834839,1.58832109,100,
1172,17,107,17_107,0.781690021,0.60760185,40.32871943,16.97018313,33.15014251,1.821098804,2.669351948,1.48998993,2.181222372,100,
1173,17,112,17_112,0.089886247,0.530018907,73.29758547,0.088336485,9.482999101,6.594241081,6.70117472,1.405634938,1.810123051,100,
1174,17,103,17_103,4.882587048,1.97095257,30.96841996,8.750409179,42.74934101,2.220767362,3.914339369,1.504057337,3.039126165,100,
1175,17,207,17_207,1.178067161,0.857563595,75.99976901,0.093841134,8.06889383,5.441342073,5.587156758,1.193947969,1.579418474,100,
1176,17,104,17_104,1.673281429,1.139490825,41.09496218,15.4094008,33.48637175,1.525313567,3.103176469,0.565596781,2.002406206,100,
1177,17,202,17_202,0.66538674,0.707466533,83.42056124,0.048654762,6.308024091,3.522867738,3.779291481,0.703521553,0.844225863,100,
1178,17,206,17_206,1.7705274,1.177567752,47.04007349,13.14950656,29.91105605,1.707890817,2.625168771,0.830978662,1.787230489,100,
1179,17,208,17_208,2.197619707,1.347910324,73.16911154,0.10102408,7.906172156,5.852477166,6.177691669,1.410185441,1.837807916,100,
1180,16,407,16_407,3.64807156,2.228179602,32.26818984,15.45311258,38.71563094,1.480513532,3.57263138,0.645282968,1.988387601,100,
1182,16,303,16_303,8.961813656,4.703229948,9.10115702,23.00104899,46.63618857,1.398130607,3.632321398,0.436817961,2.129291854,100,
1183,16,114,16_114,11.38896105,4.200106643,23.05546821,0.813497218,31.33810038,12.59074937,12.11358882,2.054934989,2.44459332,100,
1184,16,304,16_304,5.565014917,1.976278833,7.28370807,35.21356327,42.76940988,1.337408135,2.549661646,1.14531034,2.15964491,100,
1185,16,307,16_307,3.384084779,2.552802629,21.24043804,1.15406724,43.46986602,12.93940779,11.75881026,1.711203148,1.789320088,100,
1186,16,406,16_406,8.189981009,5.040839279,19.78169884,2.51673212,55.52851375,1.550601988,3.831332854,0.728285119,2.832015045,100,
1276,20,202,20_202,2.063631294,0.409821781,30.99077538,22.70284871,31.61959477,4.135976021,6.722413272,0.294804471,1.060134303,100,
1277,20,203,20_203,1.357371968,1.040034639,34.58805968,0.383140671,33.03698091,15.09773648,11.28199723,1.46846852,1.746209898,100,
1278,20,101,20_101,1.445202615,1.567235581,26.93319125,23.54577382,32.10240457,3.844324894,8.686971119,0.325134781,1.549761377,100,
1279,20,201,20_201,1.308125736,1.164608847,29.63316636,0.713396213,36.2687284,16.33970504,11.3487237,1.548251272,1.675294433,100,
1280,20,215,20_215,0.777319732,0.636578695,29.8026631,21.5016869,32.36419987,3.28146211,9.189341611,0.520292662,1.926455322,100,
1281,20,105,20_105,0.89754169,0.243552479,32.9950489,0.204756509,37.98772077,14.74862675,9.993041358,1.476402197,1.453309358,100,
1282,20,107,20_107,1.970600767,1.845656905,19.77222216,18.8639321,36.50865395,7.499510589,11.04486463,0.476456431,2.018102465,100,
1283,20,111,20_111,0.004361911,0.029370198,30.57699354,0.446368855,41.02958539,15.55748126,10.22868043,1.330382743,0.796775676,100,
1284,11,304,11_304,5.348189272,3.001490374,29.27739907,16.31601051,29.55012215,6.248303483,8.144561159,0.341864145,1.77205984,100,
1285,11,404,11_404,3.693747885,1.525567556,51.98906511,0.436375159,26.13282991,8.330066114,5.879651759,0.914373795,1.098322708,100,
1286,11,303,11_303,8.315774796,2.109864799,49.0012291,0.24659416,23.28959192,8.079509187,6.420485648,1.088371084,1.448579308,100,
1290,11,406,11_406,3.151994472,1.07114063,47.24536415,12.55038968,20.82773448,6.027565555,7.50566284,0.236751513,1.38339668,100,
1291,11,306,11_306,8.118358156,3.145946088,45.84205744,0.462213092,23.46751998,8.872911152,6.993771316,1.368203426,1.729019344,100,
1292,11,405,11_405,9.931493544,2.270166669,42.62681464,9.770911304,22.15128401,4.548103446,7.193825354,0.198137764,1.309263264,100,
1293,11,401,11_401,7.629121931,2.771945116,49.02077308,0.289211996,21.08870488,8.605047344,7.489138043,1.374747435,1.73131017,100,
1294,11,403,11_403,10.66299347,3.76875638,34.57466892,10.9510691,26.58266792,5.554545582,5.863597589,0.378973276,1.662727769,100,
1295,11,305,11_305,6.959580376,3.883986424,54.18574514,0.19623573,16.03332305,7.728478865,7.097809318,1.741437828,2.173403271,100,
1296,11,302,11_302,17.95659369,3.101301237,30.0225008,10.60633118,25.8163982,3.900139291,6.496660595,0.432158291,1.667916711,100,
1297,11,301,11_301,10.26672394,3.125447469,50.34821208,0.141888286,16.69725726,8.731987347,7.236302574,1.651892061,1.800288983,100,
1298,11,408,11_408,2.981589235,1.190829452,54.72138719,8.960249777,21.13948058,4.004696229,5.014901495,0.419306145,1.567559896,100,
1299,11,308,11_308,0.816746648,1.215094441,63.7008916,0.244622973,16.59024984,8.03111925,6.214492909,1.477095002,1.709687337,100,
1300,11,309,11_309,1.48941932,1.388835158,47.76458148,8.780481514,27.3962887,4.160057771,6.536680981,0.434575161,2.049079913,100,
1301,11,310,11_310,2.711349932,3.876286968,50.42591301,0.274826695,19.75607422,10.73601597,8.278983278,1.836279858,2.104270069,100,
1302,11,409,11_409,4.527298497,1.727752984,60.29916482,6.884070703,17.65353574,3.230605241,4.325824929,0.183903199,1.167843881,100,
1303,11,410,11_410,1.881014259,2.091732809,56.99234389,0.161550889,18.51654141,8.392217462,8.073330055,1.858537613,2.032731615,100,
1307,20,213,20_213,1.244807571,0.953206239,28.74061236,11.15650188,45.62460455,2.949024786,7.58713653,0.594206487,1.14989959,100,
1308,20,209,20_209,1.22148289,0.635297845,31.87103929,0.495880862,27.0373891,21.35297845,12.87072243,2.75982256,1.755386565,100,
1309,20,216,20_216,0.790508583,0.694850401,19.06653558,15.94967317,49.94154222,3.406494128,8.242546633,0.714779189,1.193070096,100,
1310,20,110,20_110,0.828259312,0.702901146,34.96448185,0.62828319,29.76659503,18.85744986,10.72707736,2.083333333,1.441618911,100,
1314,20,214,20_214,0.187421111,0.22312037,25.64226792,14.68004539,47.56288807,3.118585289,6.961355552,0.48194,1.142376296,100,
1315,20,206,20_206,0.872865275,1.744080521,26.41036218,1.478425872,32.30591535,19.18653576,12.92962627,2.884250474,2.187938289,100,
1316,20,108,20_108,1.039705021,0.621924008,18.07219383,14.62550047,50.86642085,3.896124448,8.320805178,0.813406973,1.743919229,100,
1317,20,207,20_207,0.739413631,0.933756434,21.72084478,0.683236415,38.35992894,19.22779102,13.3732141,2.833153667,2.128661008,100,
1318,20,210,20_210,0.381816198,0.194804183,19.05964125,17.6788692,49.35091246,3.441021086,8.178658812,0.389608366,1.324668443,100,
1322,20,208,20_208,0,0.270827728,7.376916868,1.825845216,42.9199175,25.05246166,17.62353152,2.980898574,1.949600933,100,
1323,20,205,20_205,0.324123853,0.696554626,25.98756486,15.66702507,43.4793449,3.337852368,8.439686473,0.4581366,1.609711249,100,
1324,20,212,20_212,1.789144877,2.19243573,20.01055889,2.718913608,40.46987051,16.70943994,11.9902037,2.176304096,1.943128657,100,
1325,20,211,20_211,3.693358658,1.549806075,19.91444943,17.47721578,41.64525242,4.063652179,9.346719231,0.529902798,1.779643433,100,
1326,20,115,20_115,1.140234187,0.460479191,27.22089845,1.122692122,42.01616794,14.52482933,10.40536787,1.783443215,1.325887702,100,
1327,20,106,20_106,2.888416366,2.17344769,16.24734206,15.31260257,48.71491159,3.122458008,8.904999072,0.41670829,2.219114352,100,
1328,20,109,20_109,0.403951839,0.656030312,17.08340509,0.206673034,47.14963441,17.00981697,13.97548106,1.944605364,1.570401916,100,
1329,20,102,20_102,1.292120966,0.974172099,19.47327923,19.50376748,45.51459806,3.490178429,7.598832736,0.426835465,1.726215537,100,
1330,20,104,20_104,2.37440368,0.92458782,23.68343356,1.488664087,38.2639504,17.19267167,12.03051917,1.811881342,2.229888272,100,
1331,20,114,20_114,2.272990242,1.384621318,20.16507463,20.89145443,41.52064076,2.954373064,8.860547935,0.326549503,1.62374812,100,
1332,20,113,20_113,0.861413732,0.63637312,25.78726956,0.599114741,41.92908985,16.36686091,10.74829729,1.734750145,1.336830653,100,
1333,20,112,20_112,1.756774562,0.803724362,15.68067694,22.1822068,44.92950942,3.434494269,8.842431962,0.623654969,1.74652671,100,
1334,20,116,20_116,1.158719222,2.026352425,21.51364729,2.38493665,37.81587052,18.17670468,12.55747894,2.165567477,2.200722793,100,
1335,20,103,20_103,2.206498592,0.809232672,26.50133956,24.60946624,34.16363262,3.179226489,6.690939067,0.365459916,1.47420485,100,
1336,20,204,20_204,0.14297854,0.427586765,31.48090697,0.035070208,37.42800491,15.71145312,11.68377463,1.669881436,1.420343418,100,
1354,11,411,11_411,1.268679765,1.584661804,50.26015063,7.745123661,26.56387351,4.639946782,6.165213466,0.2470837,1.525266684,100,
1355,11,407,11_407,4.321907601,1.01543358,70.51706282,0.194498472,11.6370709,5.86273965,4.203187754,1.043219076,1.204880143,100,
1356,11,307,11_307,3.379355687,0.641683103,57.78040763,6.913872452,21.39119001,3.63182117,4.788954635,0.202498356,1.270216963,100,
1357,11,311,11_311,8.418266794,4.203502449,59.74717045,0.070386846,11.38014528,5.788614224,6.241905513,1.748409257,2.401599189,100,
1358,11,313,11_313,10.55761248,1.719398631,44.29204533,7.087961405,26.61561764,3.267698867,4.905755638,0.154269045,1.399640974,100,
1359,11,312,11_312,11.24194001,3.476310625,52.01289599,0.148584244,12.53994954,8.410428932,7.597420802,2.085786375,2.486683488,100,
1360,11,413,11_413,6.881520007,2.795899348,34.18813697,8.667287978,34.89763401,3.51742176,6.731202838,0.327691429,1.993205664,100,
1361,11,315,11_315,4.828267684,1.843396484,52.73613193,0.14651765,16.32819954,10.80482486,8.804688565,2.207986916,2.29998637,100,
1362,11,412,11_412,5.936043914,4.164805004,35.32265271,9.373204825,34.24395226,3.086104551,5.79562137,0.28403651,1.79357886,100,
1363,11,416,11_416,9.097546348,4.709134051,57.17712706,0.146019661,12.68545801,6.831634116,5.814711481,1.413261714,2.125107559,100,
1364,11,414,11_414,6.788482209,3.009560446,39.72393506,8.692085761,32.33014652,2.098772416,5.377043616,0.172540589,1.807433388,100,
1368,11,415,11_415,12.30719635,4.058175867,57.47160641,0.13266875,12.00838169,4.632247185,5.692357288,1.419679611,2.277686852,100,
1369,11,314,11_314,18.92638118,2.518119309,34.77845329,7.302147769,28.07099052,2.078742666,4.158812754,0.362386174,1.803966337,100,
1370,11,316,11_316,2.126006904,1.342059839,58.70828539,0.151035673,16.46001151,9.922324511,7.492807825,1.741944764,2.05552359,100,
1371,17,204,17_204,8.844178342,1.369176063,34.98769109,9.550800839,34.1230283,2.732273653,5.64538188,0.697504787,2.049965049,100,
1372,17,106,17_106,0.953566679,0.366429926,51.8349792,0.202314592,13.66260151,22.52058516,7.545060977,1.529385133,1.385076823,100,
1373,17,108,17_108,1.861750592,0.605904149,36.04750046,10.98068396,39.10131811,2.414505254,6.273157991,0.584644354,2.130535139,100,
1374,16,403,16_403,8.294000491,3.831882793,62.32777672,0.064114806,9.831391701,5.841268109,6.445584263,1.400976728,1.963004393,100,
1375,17,111,17_111,2.91469828,1.433579939,34.78622575,12.51299878,38.54621624,2.222420299,5.331728912,0.405561993,1.846569807,100,
1376,17,110,17_110,3.322250704,3.348899774,68.61500977,0.105327276,9.249765234,5.781579148,6.140707089,1.460622827,1.975838177,100,
1377,17,102,17_102,2.042907262,1.696730727,33.49684871,13.39532429,39.34459313,2.297494489,5.59005247,0.274767922,1.861281008,100,
1378,17,114,17_114,0.638744411,1.257718162,61.05484077,0.159686103,12.22587219,10.3507011,11.26471393,2.839370989,0.208352344,100,
1379,17,203,17_203,2.277516381,1.967208383,30.77389372,13.37210981,40.6157088,2.234217591,6.372138672,0.249689692,2.137516959,100,
1380,17,105,17_105,1.84823786,0.526632993,74.47193204,0.11623235,8.088910573,5.602112272,5.86184135,1.476581334,2.007519229,100,
1381,17,116,17_116,2.051739518,1.509309085,38.70392219,13.71902967,35.99177002,1.389888061,5.163880176,0.064746338,1.405714943,100,
1382,17,113,17_113,0.831233433,0.603789639,75.80914357,0.07036031,8.291062604,5.396472167,5.633733678,1.438295644,1.925908957,100,
1386,16,310,16_310,1.783182463,2.050387174,6.75918857,8.820482059,16.87206893,40.59194023,16.10181045,4.47158905,2.549351074,100,
1387,16,207,16_207,4.766533328,2.22438222,3.936595761,6.243224046,16.7968896,42.44457737,15.85666754,5.28991738,2.441212756,100,
1388,16,316,16_316,14.70173934,3.03466438,7.367711906,6.445982362,11.03013229,31.98034052,16.60797403,5.316021558,3.515433611,100,
1390,16,315,16_315,9.682486256,4.424249224,7.464751861,5.067504394,11.59729234,32.65828939,17.68016755,7.348816336,4.076442649,100,
1391,16,416,16_416,4.658259918,2.930845857,8.593884954,8.608280071,13.51989405,35.28387171,17.63833708,5.274370933,3.492255427,100,
1392,16,411,16_411,4.268309999,1.82887002,6.633913611,7.559708062,15.37216369,38.66611763,17.13997671,5.557606566,2.973333712,100,
1393,16,106,16_106,3.628281372,2.126509281,5.027932961,6.785006307,14.2217817,41.95801045,18.13089446,5.418393705,2.703189764,100,
1394,16,108,16_108,8.096448876,2.231237323,4.665314402,6.259463475,14.12164672,38.98380139,16.88569551,5.708082164,3.048310145,100,
1395,16,312,16_312,3.779081529,1.416144042,5.709083552,9.803762897,16.28565648,40.58466518,15.76572931,4.207970868,2.44790613,100,
1396,16,206,16_206,11.16034887,3.262863756,5.642270456,5.2442914,12.5462192,34.98123007,17.07781761,6.474921674,3.610036975,100,
1400,16,113,16_113,6.100593887,1.996385035,8.226084829,8.998002256,14.44219453,36.74490032,16.22521506,4.632863569,2.633760515,100,
1401,16,107,16_107,4.811401194,1.950275421,4.795160177,6.673704441,14.53435652,42.06423322,17.17081489,4.990052377,3.010001759,100,
1404,16,306,16_306,10.77276441,3.593289369,6.22876289,5.951718504,12.49422824,35.14675065,16.42257557,5.942246901,3.447663474,100,
1405,16,116,16_116,12.21447134,3.199136765,8.545722579,6.819252572,12.46067569,32.54152799,15.41208833,5.509202268,3.297922461,100,
1406,16,412,16_412,6.714046262,2.074421723,7.37378478,9.449547435,14.43513242,34.56922561,16.46798525,5.27388535,3.64197117,100,
1407,16,313,16_313,7.109505189,2.757016285,8.208351895,8.228150935,15.16111469,34.69781716,15.29970796,5.416687291,3.1216486,100,
1408,16,115,16_115,5.102942402,2.312244728,7.440193382,8.293740102,13.69175627,36.70250896,18.03284154,5.302992415,3.120780195,100,
1410,16,409,16_409,1.714426097,1.096741362,7.266569568,11.09551301,18.14975345,37.98410164,16.21246951,4.209732044,2.270693316,100,
1411,16,213,16_213,8.692464133,2.264772208,6.61169602,7.267470013,13.91375327,35.06869025,17.16495345,5.803738188,3.212462473,100,
1415,16,311,16_311,0.925485722,1.096637191,7.324648981,13.72698171,19.42252227,38.15093024,14.2309277,3.340623118,1.781243067,100,
1416,16,205,16_205,5.412014886,1.258195995,3.576111997,4.437356016,12.34804182,42.04501152,20.7052986,6.794258373,3.423710792,100,
1417,16,101,16_101,5.100060818,2.062034811,4.312317183,5.864635524,12.67340496,39.32636335,20.57401025,6.102117061,3.98505604,100,
1418,16,105,16_105,5.705282918,3.003486189,4.686242961,4.820327165,12.40278895,38.16036471,20.63891124,6.831590239,3.751005632,100,
1419,16,309,16_309,1.225893697,1.369943556,6.48224365,9.898283161,17.13311383,40.65439793,16.23647695,4.486124177,2.513523048,100,
1423,16,103,16_103,5.779270966,2.523699112,4.594709696,4.566318081,13.0995757,39.3365826,19.83785233,6.686225335,3.575766179,100,
1424,16,204,16_204,3.475009782,1.599837698,4.232903908,7.050009419,14.92167461,41.33638616,19.02850435,5.255988523,3.099685539,100,
1425,16,402,16_402,9.060232588,3.391794233,8.192732697,7.173166881,12.9053281,33.39222871,16.81559472,5.65250764,3.41641443,100,
1426,16,109,16_109,0.925717205,0.640187548,5.095952993,9.55021565,18.04697714,43.21566506,16.62534001,3.980884541,1.919059856,100,
1427,16,215,16_215,8.399951955,2.82667592,7.098720122,6.842477545,12.92290035,34.78359514,17.42582979,6.161833202,3.538015988,100,
1428,16,201,16_201,9.537744192,2.797652544,5.535814776,5.256049522,11.07645309,35.7729721,20.58204036,5.870246804,3.57102661,100,
1429,16,314,16_314,6.595319935,2.899899434,8.428020353,7.503414737,13.92161866,33.99876919,17.19376191,5.816309683,3.64288609,100,
1431,16,415,16_415,7.001887764,2.468614276,7.607820359,7.066573379,14.59122652,35.25894048,16.99647529,5.84942773,3.159034204,100,
1432,16,203,16_203,18.25468649,3.719641703,5.102964263,3.839689722,11.47843753,30.65657032,17.39957521,5.922984578,3.62545018,100,
1436,16,202,16_202,7.301862567,3.286588518,6.144636574,5.402611262,12.4443481,34.66175318,19.5494489,7.006719915,4.202030982,100,
1437,16,414,16_414,0.916436051,0.563211837,10.43680207,13.80633857,18.7973689,36.016354,14.02884201,3.543367311,1.891279256,100,
1438,16,102,16_102,15.12232082,3.573910578,5.673849612,5.170817621,11.75037571,32.51142171,16.86976113,5.775459566,3.552083255,100,
1439,16,104,16_104,9.452098686,4.441494637,4.648998337,4.964831174,11.00532491,35.38700966,20.18583787,6.005401199,3.909003525,100,
1440,16,301,16_301,9.042015655,4.958635219,7.767672096,6.543000531,11.96409914,34.20344963,17.12484799,5.210420842,3.185858897,100,
1444,1,116,1_116,6.326325635,3.202620978,33.28289243,4.739894991,19.8402808,17.91772508,9.239985333,3.164624231,2.285650515,100,
1445,1,309,1_309,0,0.233222532,20.28802444,20.18740455,39.39286677,10.87952565,7.204923187,0.841254155,0.972778726,100,
1446,1,206,1_206,1.261203812,1.098593545,11.62238282,10.12558898,30.27119425,28.91699437,11.78428455,3.113685478,1.8060722,100,
1447,1,111,1_111,0.656888429,0.582077681,34.10049114,22.92393221,27.60530517,6.620334062,5.606773571,0.806231819,1.097965926,100,
1448,1,212,1_212,1.726766732,1.384863223,25.33458801,10.3592143,23.94787666,22.70639729,9.608258664,3.021995792,1.910039334,100,
1449,1,201,1_201,0.373733879,0.433867531,18.10621025,27.29631342,35.30637449,11.08980929,5.767172845,0.790143254,0.83637504,100,
1450,1,316,1_316,0,0,47.62427372,7.799247568,21.44676209,16.18574831,5.245430868,1.255092273,0.443445159,100,
1451,1,215,1_215,5.131001479,2.166749464,17.20362624,19.11492797,36.14203365,8.065269984,8.938172241,1.239024419,1.999194561,100,
1452,1,216,1_216,2.753241024,1.941773531,36.2154132,9.563986618,18.93830775,17.83925056,8.113839398,2.797022837,1.837165077,100,
1453,1,102,1_102,0,0.012358801,19.26381714,33.62999605,37.77328398,5.074523568,3.361439306,0.52215933,0.362421831,100,
1454,8,215,8_215,0.483842988,0.538724787,40.70415872,4.667949345,25.27890363,19.48461575,5.970603542,1.627213802,1.243987447,100,
1455,8,311,8_311,0.13767818,0.400209723,24.34395404,19.84093455,40.79253596,7.486298192,5.114272889,0.903017981,0.981098483,100,
1456,8,112,8_112,1.432486262,1.752441339,30.99191923,5.731846059,27.75493313,22.21494313,7.182465058,1.800990281,1.137975509,100,
1460,8,403,8_403,0.609654364,1.166550177,17.40295658,17.88078972,53.8066572,3.112453874,4.238721169,0.817231454,0.964985458,100,
1461,8,401,8_401,7.315443494,2.580282822,19.77851545,9.070638534,26.6562256,22.61586768,7.937950233,2.363242575,1.68183361,100,
1462,8,307,8_307,1.201084404,1.514045337,31.71551703,16.3428562,38.00308182,4.35096451,4.848175219,0.887464258,1.136811226,100,
1463,8,308,8_308,3.961883011,2.666917424,35.03496854,5.896145681,21.82120518,19.48293381,7.28622785,2.192011019,1.657707487,100,
1464,8,306,8_306,5.980385612,3.189007085,26.49473004,13.18492008,38.14710303,3.650138975,6.509905706,0.902887122,1.940922361,100,
1465,8,304,8_304,7.857287888,4.623466985,19.2822187,8.678733075,22.56927846,23.58737168,8.908635407,2.63044719,1.862560613,100,
1466,8,305,8_305,1.852205171,3.055547582,22.94894026,15.42311154,45.33310146,3.536074102,5.552900972,0.891658661,1.406460262,100,
1467,8,303,8_303,1.689936654,0.977862407,38.77171249,4.970274642,26.52670414,19.18741672,5.804784548,1.302794743,0.76851366,100,
1468,8,103,8_103,1.372118063,2.740498839,15.21200203,13.30936724,43.52888834,10.51298707,10.4572837,1.253770655,1.613084062,100,
1469,8,404,8_404,4.742591256,2.460872378,36.8779185,3.953652326,24.81392089,17.29577745,6.636310101,1.898197683,1.320759412,100,
1473,19,415,19_415,1.774137609,2.04759491,8.686604594,18.65512366,28.29816183,28.43422351,8.07299309,2.251687432,1.779473361,100,
1474,19,410,19_410,4.601860041,1.877462411,5.770416231,16.5567795,31.12486934,28.67250945,7.716223098,2.160220846,1.519659082,100,
1475,19,413,19_413,1.405928615,2.166969147,11.96128252,18.92437992,27.76043557,26.40532365,7.656382335,2.042347247,1.676950998,100,
